0.8439870607711559,7.035394798440741
1.1046142258078557,2.3052084149963634
1.7718674481567604,8.282431333716024
1.9816030882025906,4.448524916810753
2.332057839685942,4.220608982186009
2.9193172778093164,3.743482577056917
3.710070496684101,10.341056071429994
4.557290281115513,8.955963926140376
5.4203847645640835,13.732584056629818
5.452690715671293,8.388563842095472
6.236395177689011,9.183355670142731
6.460270341739669,15.867340156904566
6.572945983647089,14.371913878175377
6.724049283413997,12.80783510855189
7.276341804530331,7.736409143326435
8.09984027180248,13.080544222531802
8.570830523337202,15.774164492713929
8.959912055126566,10.64748619943603
9.310879065936359,13.836728310589642
10.13637087734905,16.113926371557305
10.828072494101573,19.74262594797525
11.335647673313842,20.547345024122386
11.754536914916137,20.881811835951503
12.12641516432797,16.6786204915723
13.011135008640803,18.294277544974417
13.166946503801588,22.48783259407059
13.343401183053851,19.977959456946465
13.590698508572466,22.427099279164416
13.877348432605293,14.711221325408252
14.81981055192045,19.966633748662566
14.956841497587495,16.090220650369748
14.996610005028362,22.44032993222653
15.102621786143894,20.868316796033696
15.23677727921229,21.704198063595832
15.778056939746556,17.63388508400725
16.126671393089936,25.015104950410088
16.40323182967538,18.09386838197297
17.242252490315302,22.980121291427224
17.44645690713095,21.130030620500293
18.073491646006964,27.17469174377293
18.789982116736077,20.11277092332715
19.21618019189852,26.935982004118834
19.7662624566729,25.174608881833148
19.83365114928682,20.32748303533175
20.24957904845752,20.36150007742365
21.20594278715669,29.893161768285324
21.918971319310106,24.995210364064633
22.24833676798739,30.214920162133296
23.16075223853757,29.767633174435243
23.9498649973132,29.459869399277586
24.904806133461104,27.03268735793885
25.456125556921343,30.205974934307378
25.58860970287667,30.348283843126822
26.119188131984064,30.148983191504545
26.632556550143292,30.19755600403125
26.93458483204587,28.271815673954325
27.300502896156438,27.949007418852343
28.28633902993306,33.3223626340841
28.928058874908455,31.106518768753617
29.714463383793138,37.018684484480964
29.781290893645853,35.013487497081016
30.173831045875655,30.275430619229905
30.710079064112737,39.27982842755112
31.229113824592563,41.04528006715639
31.735659422843714,38.19459604623433
32.236453926648316,40.54789681590165
32.34281061157505,38.2841986105576
33.176061714813734,35.84832775953192
33.901795595791896,39.05772091301457
34.47128563348555,43.309132491479716
34.60912284268251,36.65325285078179
35.258647250814114,35.44794679502465
35.96772662259051,43.25426994502076
36.32649186836721,38.35219023962947
36.906668647323826,39.956182099571805
37.65309502480266,39.87638008748597
37.804130304035844,37.87658075133503
38.74048730300721,44.21443352629147
39.202837417552935,43.581720302949996
39.3134327895569,49.28035261749596
39.36813569110472,47.26613976940528
39.94359327746702,41.697815823129304
39.96604508165779,44.333589844184964
40.020496051114,41.828920182052265
40.37917570994554,46.629889250833
41.03768791757964,47.7182723432813
41.31638171350077,49.01273885936161
41.8450031036308,42.29444629737383
42.52268883597897,49.700657970002354
43.108978328995995,43.6892565548122
43.95076921207103,49.57475428499059
44.382980990946,48.739545675935155
44.42360997676435,53.844617615640296
44.856225878024155,46.95569976201008
45.238081231070275,50.59225311014628
46.06640678139125,55.75495554670321
46.092946165554835,52.95706584321053
46.42880181546002,49.86640860631254
47.33740924312593,53.53435876592482
47.48572111194382,54.3351848450459
48.04189367140944,53.22183082262241
48.66075359568814,57.35386070857956
49.46382007159859,54.87290476765167
49.47749451765386,57.973066476457575
49.94587229097751,56.58143101747479
49.98908190582169,52.28084108146675
50.90144230157883,58.99434292879012
51.55768986513376,61.419119521812505
52.26465776110124,56.83868556190776
52.645178012761065,54.334945185038535
53.565870209948585,59.10287172916695
53.75214887611763,58.90973499174586
54.69091695365682,57.825854226474334
55.18887389802892,55.42127200359025
55.95972238778303,63.80368574684982
56.746157423417905,57.52387934381527
57.27456466331132,59.309593529929415
57.87541913731639,59.9029152628599
58.44011368200694,64.0538378015125
59.29831541494011,66.74095248048604
59.76054787524432,66.52878984013873
60.759613892697615,60.761600230437224
61.04918857324396,68.09934161608174
61.60246406600826,63.764797658935734
62.056955809866906,64.54307423795316
